job_id,roast_amount_kg,1st_malt_amount_kg,2nd_malt_amount_kg,mt_temperature,mt_time,wk_temperature,wk_steam,wk_time,total_cold_wort,ph,extract,color,woc_time,whp_transfer_time,whp_rest_time,1st_malt_color,2nd_malt_color,divide__total_cold_wort__woc_time,multiply__1st_malt_amount_kg__extract,multiply__2nd_malt_amount_kg__ph,divide__woc_time__whp_transfer_time,multiply__whp_rest_time__2nd_malt_color,multiply__mt_time__wk_time
2449966328,64.60753937,14096.84033,6155.869397,67.24327087,6678.975,105.269124,6858.5,7302.475,968.575,5.546149433,15.67304575,13.77526748,3146.525,733.15,14.49458333,6.019999897,6.019999897,0.30772591162897833,220940.42342253512,34141.371565793605,4.285942927194715,87.25739015365791,48773047.963125005
2449966444,29.99246063,14066.375,6067.343042,67.14218616,6791.85,105.0286121,8094.75,8789.2,956.75,6.794947982,15.05253737,15.04581718,4227.975,735.3,14.49458333,6.019999897,6.019999897,0.22623685408402744,211734.63534793374,41227.280359339646,5.742190683145457,87.25739015365791,59694928.02000001
2449966485,64.17751312,14065.46167,6062.301355,67.27812767,7826.0,105.4434162,6987.5,6660.7,947.075,6.847652483,15.59908783,14.11617208,3094.925,724.55,14.49458333,6.019999897,6.019999897,0.30591018839280665,219408.37195982848,41512.53292626001,4.265626076769348,87.25739015365791,52126638.199999996
2449966527,64.17751312,14074.33042,6153.676355,67.00275898,6717.675,105.269124,7213.25,7102.525,943.85,6.488482159,15.50726837,13.85787911,3085.25,723.475,14.49458333,6.019999897,6.019999897,0.30582422033211826,218254.41895099482,39928.01924167765,4.258601055937058,87.25739015365791,47712454.629374996
2449966608,27.73498688,14068.47146,6159.588855,67.24327087,6746.7,105.5445009,6589.75,6619.85,950.3,5.570061195,15.33211502,12.87594779,3101.375,719.175,14.49458333,6.019999897,6.019999897,0.30631371126959184,215699.42258030735,34309.28685838998,4.306418578817649,87.25739015365791,44662141.995000005
2449966635,29.025,14069.69658,6068.213855,77.47389641,6773.575,105.3737026,6708.0,6703.7,951.375,5.613493788,15.70813168,13.03071504,3103.525,724.55,14.49458333,6.019999897,6.019999897,0.3064478462888848,221008.64657628565,34063.88077929804,4.277479153745435,87.25739015365791,45408014.7275
2449966669,25.47751312,14079.75896,6155.557605,66.96790218,6622.0,105.269124,6933.75,6701.55,993.3,5.608613837,14.96661178,12.01845829,3214.25,800.875,14.49458333,6.019999897,6.019999897,0.30893398647072545,210726.28631029653,34524.14555785358,4.008417770849571,87.25739015365791,44377664.1
2449967093,26.12248688,14074.975,6067.24646,67.07247257,6704.775,105.0983257,7320.75,7405.675,958.9,5.73403064,14.70283349,44.99,3157.275,727.775,14.49458333,6.019999897,6.019999897,0.30361510634761063,206942.01380091274,34789.77710207154,4.332304209118041,87.25739015365791,49653384.598124996
2449967129,27.95,14010.78679,6075.84646,67.10732937,6718.75,105.1331825,6686.5,6534.925,957.825,5.762822866,14.92854098,44.99,3123.95,731.0,14.49458333,6.019999897,6.019999897,0.3065089041424663,209160.60475655764,35014.026909993154,4.2676912568306005,87.25739015365791,43906527.34375
2449967185,53.64252625,14171.61792,6074.23396,66.86681337,6611.25,105.2377529,6536.0,6756.375,954.6,5.743790543,15.58423576,44.99,3115.35,725.625,14.49458333,6.019999897,6.019999897,0.30631989346511146,220853.83476592082,34889.12757541744,4.287424737656975,87.25739015365791,44668084.21875
2449967219,53.53505249,14180.80896,6081.49021,67.41755896,6602.65,105.2377529,6847.75,6643.5,958.9,5.743790543,15.541203,44.99,3123.95,728.85,14.49458333,6.019999897,6.019999897,0.3068529096465544,220386.83075157888,34930.80595554508,4.280263067753648,87.25739015365791,43864705.275
2449967264,53.75,14081.58667,6078.05,66.90167017,6574.7,105.1680393,6654.25,6537.075,958.9,5.757942915,15.49458613,44.99,3126.1,744.975,14.49458333,6.019999897,6.019999897,0.3066419366185923,218188.3575053749,34997.06493451575,4.1906230101544955,87.25739015365791,42979307.0025
2449967293,53.42751312,14061.5375,6068.85896,67.03761578,6591.9,105.1331825,6460.75,6573.625,963.2,5.719390786,15.39813328,44.99,3128.25,734.225,14.49458333,6.019999897,6.019999897,0.3078053846768395,216521.428546718,34710.17601735754,4.254819953075589,87.25739015365791,43332678.637499996
2449967333,53.96501312,14068.95542,6070.138147,67.03761578,6730.575,105.2028961,6697.25,6548.9,959.975,5.79161458,15.41362712,44.99,3159.425,731.0,14.49458333,6.019999897,6.019999897,0.3037487046837055,216853.63281178297,35155.900594779385,4.3161543715847,87.25739015365791,44077862.6175
2449967376,64.17757874,14055.78667,6070.20271,67.20841408,6597.275,105.1680393,6686.5,6781.1,963.2,5.81601485,15.42815984,44.99,3144.375,739.6,14.49458333,6.019999897,6.019999897,0.3062273973691531,216854.92342170133,35304.38910387024,4.245712935457737,87.25739015365791,44736781.5025
2449967413,64.5,14066.47158,6073.255542,66.90167017,6649.95,105.1331825,6643.5,6499.45,964.275,5.570061195,15.30954883,44.99,3144.375,742.825,14.49458333,6.019999897,6.019999897,0.30656916901800263,215351.33351981724,33828.40502181289,4.2273048095990315,87.25739015365791,43221017.527499996
2449967448,53.53505249,14069.76167,6111.59021,66.93304129,6644.575,105.1331825,6729.5,6572.55,955.675,5.536389017,15.49174531,44.99,3763.575,743.9,14.49458333,6.019999897,6.019999897,0.25385999747647475,217965.16436404028,33836.14091504873,5.0524567055980665,87.25739015365791,43671801.41625
2449967486,53.64252625,14056.86167,6110.719397,66.96790218,6645.65,105.1680393,6632.75,7507.8,958.9,5.478317082,15.38223448,44.99,3132.55,753.575,14.49458333,6.019999897,6.019999897,0.30601075457548144,216225.94226086437,33476.45845589384,4.151409733956201,87.25739015365791,49894211.07
2449967511,54.60992126,14061.5375,6114.643042,66.96790218,6677.9,105.2377529,6353.25,6447.85,962.125,5.526629114,15.30253083,44.99,3131.475,742.825,14.49458333,6.019999897,6.019999897,0.30714530842225396,215177.11111095114,33793.36425763473,4.209962020636574,87.25739015365791,43058097.515
2449967945,53.9648819,14050.73396,6090.4125,67.27812767,6661.775,105.3388458,7363.75,7484.15,958.9,5.584701562,14.82077761,14.27093933,3166.95,847.1,14.49458333,6.019999897,6.019999897,0.3026878580785682,208242.80327843464,34013.13620197433,3.734170498761938,87.25739015365791,49857723.36624999
2449968015,53.42751312,14032.28679,6120.555542,66.90167017,6628.45,105.3388458,6944.5,6710.15,968.575,5.666686285,14.76605346,12.70026748,3155.125,808.4,14.49458333,6.019999897,6.019999897,0.30688740148124677,207201.4969071918,34683.26814643214,3.898103533481591,87.25739015365791,44477893.7675
2449968062,53.42757874,14061.80625,6105.505542,67.17704296,6669.3,105.303989,6783.25,6554.275,975.025,5.666686285,15.29182261,13.41344881,3171.25,787.975,14.49458333,6.019999897,6.019999897,0.307360706123414,215030.6467511893,34597.98451784289,4.019455622801736,87.25739015365791,43712426.2575
2449968101,28.27248688,14065.34304,6098.786792,66.86681337,6702.625,105.303989,6708.0,6689.725,970.725,5.637406063,15.29686301,12.70026748,3773.25,731.0,14.49458333,6.019999897,6.019999897,0.25719679406504603,215155.62567153692,34381.33763816512,5.154713114754099,87.25739015365791,44838718.028125
2449968137,28.70257874,12602.70896,8434.826355,67.10732937,6598.35,105.303989,6708.0,6640.275,973.95,5.439764953,15.76400867,13.14469881,3168.025,734.225,14.49458333,6.019999897,6.019999897,0.30733427473749814,198669.2133109267,45883.47279056974,4.308919038389608,87.25739015365791,43814858.54625
2449968175,28.80998688,12437.69646,8393.170105,67.10732937,6955.25,105.3737026,6654.25,6674.675,975.025,5.47343713,15.49567695,12.88640585,3164.8,732.075,14.49458333,6.019999897,6.019999897,0.307986922736749,192730.5263463186,45939.48889111299,4.317157180370358,87.25739015365791,46424033.29375
2449968208,24.61752625,12583.84292,8413.261792,66.86681337,6631.675,105.3737026,6794.0,6577.925,970.725,5.242123842,15.72462049,13.61527171,3205.65,737.45,14.49458333,6.019999897,6.019999897,0.30272246737249153,197876.15422277342,44103.36022883084,4.341052203940686,87.25739015365791,43622660.774375
2449968226,24.50998688,12580.13396,8427.881897,66.93304129,6559.65,105.3737026,6600.5,6498.375,977.175,5.07815491,15.76149129,13.62991157,3180.925,739.6,14.49458333,6.019999897,6.019999897,0.3071018330098918,198281.6718375732,42798.08983615066,4.29506481231434,87.25739015365791,42627065.568749994
2449968272,24.40251312,12656.82429,8404.29646,77.43903961,6644.575,105.3737026,6923.0,6667.15,969.65,5.092794764,15.93298724,13.57867208,3165.875,734.225,14.49458333,6.019999897,6.019999897,0.30618511940003945,201661.01991149207,42801.35700659173,4.30599476350777,87.25739015365791,44300378.21125
2449968298,24.50998688,12578.08054,8433.418042,66.93304129,6719.825,105.4085594,6751.0,6585.45,973.95,5.097674716,15.8688251,13.30992208,3351.85,861.075,14.49458333,6.019999897,6.019999897,0.29048421492163384,199599.36018297359,42990.821922161624,3.8881187831685176,87.25739015365791,44253071.54625
2449968354,24.51000328,12558.58042,8420.313855,67.14218616,6699.4,105.3737026,6665.0,7240.125,981.475,5.598853421,15.70840797,12.78287911,3197.05,775.075,14.49458333,6.019999897,6.019999897,0.30689795344037774,197275.30476141395,47144.103032960455,4.11951164513739,87.25739015365791,48504493.425
2449968388,54.2875,12575.66179,8421.055542,66.93304129,6703.7,105.3388458,6557.5,6703.7,975.025,5.647165966,15.72717528,13.56821504,3863.55,738.525,14.49458333,6.019999897,6.019999897,0.25229975029434215,197779.63723332857,47555.098254578086,5.224366992326155,87.25739015365791,44939593.69
2449969228,21.49993439,12574.43667,8415.745105,67.10732937,6572.55,105.269124,6579.0,6600.5,973.95,5.531509066,15.43491899,13.44481993,3168.025,740.675,14.49458333,6.127499795,6.019999897,0.30733427473749814,194085.41134633534,46551.77034545262,4.271446388242829,87.25739015365791,43382116.275
2449969278,20.74748688,12593.51792,8422.936792,66.90167017,6699.4,105.269124,6589.75,6651.025,973.95,5.570061195,15.68181429,13.16561289,3177.7,740.675,14.49458333,6.127499795,6.019999897,0.3063988422940196,197489.20927922707,46916.27337305699,4.284491185492298,87.25739015365791,44557876.885
2449969302,53.64252625,12590.17429,8401.006897,67.20841408,6654.25,105.303989,6589.75,6566.1,973.95,5.705238414,15.67047763,13.62991157,3186.3,748.2,14.49458333,6.127499795,6.019999897,0.3055721143287422,197294.04456924615,47929.74726504334,4.252936465563267,87.25739015365791,43692470.925000004
2449969349,26.65998688,12590.56167,8251.538855,79.61065083,6657.475,105.2377529,6654.25,6713.375,980.4,5.787222624,15.76537218,12.95856044,3178.775,749.275,14.49458333,6.127499795,6.019999897,0.30832370214873694,198494.89068279232,47753.49234447106,4.236813168504882,87.25739015365791,44694126.228125006
2449969760,47.62250328,12562.07417,8339.624292,67.27812767,6614.475,105.2028961,6568.25,6616.625,979.325,5.883359206,15.39407195,13.62050023,3216.4,822.375,14.49458333,6.127499795,6.019999897,0.3043839746379064,193381.47361421655,49065.005352919434,3.9063610141187186,87.25739015365791,43765500.646875
2449969777,47.62250328,12564.54646,8344.09646,67.27812767,6583.3,105.1680393,6568.25,6738.1,976.1,5.907759476,15.38092632,12.68980942,3178.775,744.975,14.49458333,6.127499795,6.019999897,0.30697140520948807,193254.36334547683,49294.91493022306,4.261235296089011,87.25739015365791,44358933.730000004
2449969809,31.92751312,12574.10283,8346.138855,66.93304129,6796.15,105.1680393,6643.5,6744.55,976.1,5.924351567,15.80024948,12.78287911,3176.625,881.5,14.49458333,6.127499795,6.019999897,0.30717910389048425,198673.96170117403,49445.46080401883,3.5995750708215297,87.25739015365791,45836973.4825
2449969836,31.92751312,12585.72417,8341.236792,66.96790218,6643.5,105.2028961,6718.75,6662.85,976.1,5.951191556,15.74807039,13.13424177,3179.85,738.525,14.49458333,6.127499795,6.019999897,0.3068676611597529,198200.8701382843,49640.29796314693,4.299854636422028,87.25739015365791,44264643.975
2449969871,53.96494751,12578.19917,8344.6875,67.41755896,6602.65,105.2377529,6675.75,6584.375,973.95,5.931671751,15.69572318,13.58912911,3168.025,740.675,14.49458333,6.127499795,6.019999897,0.30733427473749814,197423.93227522576,49497.94711467281,4.271446388242829,87.25739015365791,43474323.59375
2449969907,53.42751312,12599.0,8351.019397,67.17704296,6619.85,105.2377529,6665.0,6561.8,979.325,5.57982161,15.72625875,13.51697555,3176.625,744.975,14.49458333,6.127499795,6.019999897,0.30819401282404313,198135.13399124998,46597.19849690977,4.258353161969235,87.25739015365791,43438131.730000004
2449969944,21.06997375,12589.15283,8321.0375,67.10732937,6659.625,105.2028961,6471.5,6296.275,967.5,5.623253691,15.72101383,13.56821504,3197.05,738.525,14.49458333,6.127499795,6.019999897,0.30252810306280387,197914.24574841367,46791.30483482442,4.323112808897603,87.25739015365791,41930830.396874994
2449969979,54.60992126,12583.72429,8321.951355,77.19852772,6594.05,105.2028961,6761.75,6615.55,972.875,5.642286015,15.67330769,14.17786963,3168.025,735.3,14.49458333,6.127499795,6.019999897,0.30699505368370394,197228.5826832968,46954.82974782679,4.3026280048893115,87.25739015365791,43623267.4775
2449970007,54.60992126,0.0,8313.931897,67.10732937,6704.775,105.269124,6568.25,6461.825,972.875,5.671078241,15.69143989,13.41344881,3166.95,734.225,14.49458333,6.127499795,6.019999897,0.3070992282075159,0.0,47148.95827823255,4.307456900948689,87.25739015365791,43325082.714375
2449970069,21.39246063,12574.58679,8286.1,67.31298447,6690.8,105.269124,6869.25,6638.125,976.1,5.188931859,15.6366245,13.26913962,3189.525,739.6,14.49458333,6.127499795,6.019999897,0.3059371106636055,196624.09187789034,42996.0082768599,4.306677018633541,87.25739015365791,44414366.75
2449970098,53.42751312,12568.40554,8284.369397,67.17704296,6802.6,105.2377529,6611.25,6429.575,977.175,5.188931859,15.54895146,13.69265482,3197.05,737.45,14.49458333,6.127499795,6.019999897,0.3055533840934319,195425.52767105508,42987.02829581792,4.329406188638364,87.25739015365791,43737826.895
2449970186,20.20998688,12555.67771,8370.369397,67.03761578,6741.325,105.2028961,6815.5,6574.7,968.575,5.102067184,15.63730626,13.23776748,3180.925,734.225,14.49458333,6.127499795,6.019999897,0.30439906660276406,196336.97765312548,42706.18701839157,4.326464687680642,87.25739015365791,44322189.4775
2449970221,20.64001312,12570.07158,8383.11875,67.14218616,6805.825,105.2028961,6697.25,6520.95,969.65,5.208451664,15.30342121,12.659484,3159.425,732.075,14.49458333,6.127499795,6.019999897,0.3068100018193755,192365.1000285902,43663.0688029471,4.309825052006957,87.25739015365791,44380444.53375
2449970271,20.21005249,12571.41533,8396.2875,67.27812767,6685.425,105.2028961,6858.5,6776.8,971.8,5.290436387,15.74120207,13.14469881,3157.275,735.3,14.49458333,6.127499795,6.019999897,0.30769961450475336,197889.18901542574,44420.02490571326,4.288027977726471,87.25739015365791,45305788.14
2449970308,20.53260498,12590.02417,8381.72146,80.52217245,6558.575,105.1680393,6611.25,6534.925,976.1,5.439764953,15.70731152,12.97947452,3173.4,739.6,14.49458333,6.127499795,6.019999897,0.3074911794354839,197755.43168251944,45594.594643915996,4.284904131785039,87.25739015365791,42859795.731875
2449970338,22.25251312,12574.275,8379.625,67.20841408,6701.55,105.2028961,6665.0,6903.65,87.075,5.198691761,7.920715624,13.20639637,107.5,746.05,14.49458333,6.127499795,6.019999897,0.8025345622119816,99597.2564529726,43563.08744776963,0.14389933739374874,87.25739015365791,46265155.6575
2449970398,21.28498688,12582.55271,8398.050647,67.07247257,6817.65,105.2028961,6546.75,6890.75,683.7,5.307028222,15.08371267,12.4838037,1825.35,744.975,14.49458333,6.127499795,6.019999897,0.3743532181673831,189791.60973276984,44568.69179341436,2.4469318676899356,87.25739015365791,46978721.7375
2449970417,22.68253937,12570.28679,8301.15,67.48727255,6668.225,105.1331825,6783.25,6864.95,68.8,5.45440532,6.796530378,13.3360657,366.575,817.0,14.5125,6.127499795,6.019999897,0.1871726858464259,85434.33602840711,45277.836722118,0.4481356968215159,87.36524850521249,45777031.213750005
2449970447,21.28498688,12565.23408,8388.17146,67.24327087,6835.925,97.65977058,6654.25,12621.575,722.4,5.675958192,15.39162275,12.93764534,1936.075,742.825,14.49458333,6.127499795,6.019999897,0.3729334176529045,193399.3427248033,47610.9105142876,2.6028635767821733,87.25739015365791,86280140.08187501
2449970477,20.20998688,12352.92158,8389.450647,77.23338451,11671.275,105.0983257,6815.5,6798.3,480.525,5.642286015,14.22919575,13.44481993,1239.475,761.1,14.49458333,6.127499795,6.019999897,0.3873717729095709,175772.1392462193,47335.6800591008,1.6263941739929142,87.25739015365791,79344828.8325
2449970530,17.41501312,12640.06521,8387.569397,66.96790218,7372.35,105.2028961,6697.25,6869.25,422.475,5.632526112,14.22436039,13.18129845,1076.075,741.75,14.49458333,6.127499795,6.019999897,0.3922428800222826,179796.84290014103,47243.20364481459,1.4487714574217436,87.25739015365791,50642515.237500004
2449970576,53.53498688,12567.44917,8294.538855,67.00275898,6711.225,105.1680393,6450.0,6815.5,975.025,5.801374483,16.32007504,14.27093881,2917.55,741.75,14.49458333,6.127499795,6.019999897,0.3340785664114029,205101.7135157857,48119.72606164904,3.9280376977448674,87.25739015365791,45740353.987500004
2449970601,21.92996063,12556.75271,8296.85,66.93304129,6772.5,105.2028961,7030.5,6913.325,225.75,5.743790543,12.18128772,12.95856044,507.4,826.675,14.49458333,6.127499795,6.019999897,0.44404012588512987,152957.41758939973,47655.368566689554,0.6130425589754432,87.25739015365791,46820493.5625
